fold,model,feature,standardized_coefficient
origin_2023_04,regime_aware_logit,delinquent_60_months_12m,-0.4001792073249817
origin_2023_04,regime_aware_logit,cured_from_30_dpd,0.007618005853146315
origin_2023_04,regime_aware_logit,cumulative_30_dpd_cures,-0.010340218432247639
origin_2023_04,regime_aware_logit,months_since_30_dpd_cure,0.3027304708957672
origin_2023_04,regime_aware_logit,p_stress,-0.41140618920326233
origin_2023_04,regime_aware_logit,p_stress_x_credit_score,-0.6585986018180847
origin_2023_04,regime_aware_logit,p_stress_x_original_cltv,-0.47817742824554443
origin_2023_04,regime_aware_logit,p_stress_x_original_dti,0.19784030318260193
origin_2023_04,regime_aware_logit,p_stress_x_original_ltv,0.37127161026000977
origin_2023_04,regime_aware_logit,p_stress_x_original_interest_rate,0.636817455291748
origin_2023_04,regime_aware_logit,p_stress_x_current_delinquency_months,-0.05140626057982445
origin_2023_04,regime_aware_logit,p_stress_x_recent_60_dpd_3m,-0.001073448802344501
origin_2023_04,regime_aware_logit,p_stress_x_months_since_30_dpd,0.5573868751525879
